name,genre,rating_val,nearest_station,address
medjika soba gingyo,ramen,3.86,manganji station,東京都日野市石田2-9-1
hakodate salt ramen goryokaku,ramen,3.86,ogikubo station,東京都杉並区天沼3-28-7
soup men,ramen,3.86,tokiwadai station,東京都板橋区南常盤台1-26-9 常盤台ダイカンプラザシティ 1F
chinese noodles nishikawa,ramen,3.86,chitose-funabashi station,東京都世田谷区砧2-15-10 メゾンドオーポン 1F
bottega,"italian, pasta, wine bar",3.86,hiroo station,東京都渋谷区広尾5-17-8 アプリシエ広尾 B1F
beat eat,"curry rice, other meat dishes, natural foods",3.86,kitami station,東京都世田谷区喜多見9-2-18 喜多見城和ハイツ B1F
loop,"creative cuisine, dining bar",3.86,takadanobaba station,東京都新宿区高田馬場2-7-12
tokuyama,"japanese cuisine, blowfish",3.86,hiroo station,東京都港区西麻布4-11-28 麻布エンパイヤマンション B1F
hand-made noodle festival kamekei,ramen,3.86,shibasaki station,東京都調布市菊野台1-55-1 コーポえびすい 1F
boyun,japanese food,3.86,gaienmae station,東京都港区南青山4-11-2 MAIYAビル 1F
patisserie asako iwayanagi,"cake, cafe, parfait",3.86,todoroki station,東京都世田谷区等々力4-4-5
ichijo-ryu ganko sohonke branch yotsuya arakicho,ramen,3.85,yotsuya sanchome station,東京都新宿区舟町4-1 メゾンド四谷 106
ramen hazuki,"ramen, tsukemen",3.85,yukigaya otsuka station,東京都大田区雪谷大塚町11-8
prevenance,french,3.85,gaienmae station,東京都港区南青山2-13-7 マトリス 1F
chinese soba osada,"ramen, dandan noodles",3.85,oyama station,東京都板橋区大山金井町38-1
handmade soba jiyusan,soba,3.85,higashi nagasaki station,東京都中野区江原町3-1-4
kachal bachal,"indian cuisine, indian curry",3.85,shin-otsuka station,東京都豊島区南大塚3-2-10 林ビル 2F
pretty pork factory,"pork shabu-shabu, samgyeopsal",3.85,seibu shinjuku station,東京都新宿区歌舞伎町1-10-3 G3ビル 2F
satake,"sushi, seafood/seafood dishes",3.85,tsukiji market station,東京都中央区銀座8-14-9 DUPLEX銀座タワー8/14 1F
a cote patisserie,"western confectionery (other), cake, chocolate",3.85,shirokanedai station,東京都港区白金台2-5-11
kasumi town yamagami,japanese food,3.85,hiroo station,東京都港区西麻布4-2-13 八幡ビル 3F
libertable akasaka store,"cake, cafe, bread",3.85,akasaka station,東京都港区赤坂2-6-24 1F
sushi ken,sushi,3.85,higashiginza station,東京都中央区銀座7-11-6 GINZA ISONOビル 2F
izuku,japanese food,3.85,shintomicho station,東京都中央区銀座1-22-12 マドリガル銀座 1F
kururikimon chawanbu,"tonkatsu, curry rice",3.85,yotsuya sanchome station,東京都新宿区荒木町3-22 島ビル 1F
dandizon,bread,3.85,kichijoji station,東京都武蔵野市吉祥寺本町2-28-2 B1F
menya yoshisa,"ramen, tsukemen",3.85,kiba station,東京都江東区東陽1-11-3
laschet blanche,french,3.85,shirokane takanawa station,東京都港区白金3-2-2 パール白金　１Ｆ
azure forty five,french,3.84,roppongi station,東京都港区赤坂9-7-1 ザ・リッツ・カールトン東京 45F
tonkatsu keita,pork cutlet,3.84,nishiogikubo station,東京都杉並区西荻南3-10-6 中村ビル B1F
restaurant manowa,"french, modern french, restaurant (other)",3.84,hiroo station,東京都渋谷区広尾1-10-6 プロスペクト グラーサ広尾 1F
pierre hermé paris aoyama,"cake, macaron, cafe",3.84,omotesando station,東京都渋谷区神宮前5-51-8 ラ・ポルト青山　1・2F
tsukemen kinryu,"ramen, tsukemen",3.84,ogawamachi station,東京都千代田区神田司町2-15-16 サトウビル 1F
bird chief,"yakitori, chicken dishes",3.84,nerima station,東京都練馬区豊玉北4-31-8
katsu prepo,"pork cutlet, katsudon, katsuju",3.84,seibu shinjuku station,東京都新宿区歌舞伎町1-10-3 G3ビル 2F
patisserie du bon coufu musashikoyama main store,"cake, cafe/coffee shop (other)",3.84,musashi koyama station,東京都品川区小山3-11-2
boulangerie bonnedanne,"bread, confectionery (others), sandwiches",3.84,sangenjaya station,東京都世田谷区三宿1-28-1 Sofi三宿 1F
qunlin hall,"japanese sweets, daifuku",3.84,gokokuji station,東京都文京区音羽2-1-2
the innocent carvery,"yakiniku, dining bar, japanese food (other)",3.84,nogizaka station,東京都港区西麻布1-4-28 カルハ西麻布 101
takayama coffee,"coffee shop, coffee specialty store, cafe",3.84,awajicho station,東京都千代田区神田須田町1-12
"takashi hosono, the eldest son",tsukemen,3.84,ekoda station,東京都練馬区旭丘1-68-12 第4正道江古田ビル 1F
ramen healthy,"ramen, tsukemen",3.84,mitaka station,東京都武蔵野市中町1-28-1 矢島ビル 102
ramen mountain and trees,ramen,3.84,koenji station,東京都杉並区高円寺南5-21-7 高円寺マンション 107
virtue,sushi,3.84,higashi-mukojima station,東京都墨田区東向島4-24-26
arnaud laer hiroo main store,"cake, chocolate, macaron",3.84,hiroo station,東京都渋谷区広尾5-19-9
yakiniku uguisudanien,"yakiniku, horumon",3.84,uguisudani station,東京都台東区根岸1-5-15
chinese soba nishino,ramen,3.84,hongo sanchome station,東京都文京区本郷3-30-7 熊野ビル B101
saryo miyasaka,japanese food,3.84,roppongi station,東京都港区六本木6-12-2 六本木ヒルズ レジデンスB棟 3F
warm chinese soba noodles,"ramen, dandan noodles",3.84,hachioji station,東京都八王子市万町34-1
azabujuban yoshiki hadano,"sushi, seafood/seafood dishes, japanese cuisine",3.84,azabujuban station,東京都港区麻布十番2-8-6 ラベイユ麻布十番 B2F
amanoya,"cafe, sweets shop, okonomiyaki",3.83,azabujuban station,東京都港区麻布十番3-1-9
the water,"french, modern french, innovative fusion",3.83,gaienmae station,東京都港区南青山2-14-14 南青山KFKビル B1F
ramen-tei hinari ryuo,ramen,3.83,omorimachi station,東京都大田区大森中2-14-17
qing shouxuan,"japanese sweets, dorayaki",3.83,kodemmacho station,東京都中央区日本橋堀留町1-4-16 ピーコス日本橋ビル1F
sushi risaki,"sushi, seafood dishes",3.83,yoyogi koen station,東京都渋谷区神山町8-2
tsukishima main store in the city,"hormone, yakiniku",3.83,tsukishima station,"東京都中央区月島2-14-8 AMビル1,2F"
harmonic,italian,3.83,daikanyama station,東京都渋谷区代官山町12-16 シンフォニー代官山 102
au bon vieux tan nihombashi takashimaya,"cakes, sweets (others)",3.83,nihonbashi station,東京都中央区日本橋2-4-1 日本橋タカシマヤ B1F
the pizza bar on 38th,"pizza, italian",3.83,mitsukoshimae station,東京都中央区日本橋室町2-1-1 マンダリンオリエンタル東京 38F
usagiya,"japanese sweets, dorayaki, sweets shop",3.83,asagaya station,東京都杉並区阿佐谷北1-3-7
eel tokito,"unagi, japanese cuisine, french",3.83,azabujuban station,東京都港区麻布十番2-5-11 AZABUMAISON201
eel zen,eel,3.83,honjoazumabashi station,東京都墨田区吾妻橋3-6-18
curry spice gelatorium,"curry rice, ice cream, asian/ethnic cuisine (other)",3.83,shimokitazawa station,東京都世田谷区北沢2-12-2 サウスウェーブ下北沢 1F
imperial hotel toraguro,japanese food,3.83,hibiya station,東京都千代田区内幸町1-1-1 帝国ホテル東京 タワー館 B1F
ramen yamaguchi,"ramen, tsukemen, chinese noodles (other)",3.83,omokagebashi station,東京都新宿区西早稲田3-13-4 1F
kotobuki seimen yoshikawa nishidai station store,"ramen, abura soba, tsukemen",3.83,nishidai station,東京都板橋区蓮根3-8-14
tonta,pork cutlet,3.83,takadanobaba station,東京都豊島区高田3-17-8
former yam residence shimokita-so,"curry rice, curry (others), indian curry",3.83,shimokitazawa station,東京都世田谷区代沢5-29-9 ナイスビル 1F
nakasu yatai nagahama ramen first generation kenta tokyo koenji main store,ramen,3.83,koenji station,東京都中野区大和町1-66-6
the best,"ramen, tsukemen",3.83,machida station,東京都町田市中町1-28-24 大成ビル　１Ｆ
teppanyaki iwakura,"japanese cuisine, steak, teppanyaki",3.83,ushigome kagurazaka station,東京都新宿区岩戸町1 M's神楽坂 3Ｆ
fiocchi,italian,3.83,soshigaya okura station,東京都世田谷区祖師谷3-4-9 松紀ビル　１Ｆ
chinese soba charume,ramen,3.83,kojiya station,東京都大田区萩中2-1-4 丸栄ビルEAST 1F
asakusa juroku,"soba, japanese cuisine",3.83,asakusa (tsukuba exp) station,東京都台東区浅草4-37-8 小田井ビル 1F
center the bakery aoyama,bread,3.83,omotesando station,東京都渋谷区神宮前5-52-2 青山オーバルビル 1F
sushi ao,sushi,3.83,omotesando station,東京都港区北青山3-10-13 FPG links OMOTESANDO B棟 2F
tujia,soba,3.83,higashimurayama station,東京都東村山市野口町4-18-1
ann fass,"french, bistro",3.82,ningyocho station,東京都中央区日本橋人形町2-11-9
tokyo kyobashiya curry,curry rice,3.82,ginza-itchome station,東京都中央区京橋3-4-3 千成ビル２F
noodle smile takuma,ramen,3.82,keio hachioji station,東京都八王子市明神町4-12-2
la maison du chocolat marunouchi store,"chocolate, cake, cafe/coffee shop (other)",3.82,yurakucho station,東京都千代田区丸の内3-4-1 新国際ビル 1F
chinese soba restaurant ito,ramen,3.82,oji kamiya station,東京都北区豊島4-5-3
the side,italian,3.82,shinjuku sanchome station,東京都新宿区新宿3-6-2 栄ビル 4F
restaurant larum,"french, modern french, wine bar",3.82,shirokanedai station,東京都港区白金台4-9-23 ツツイビル B1F
european curry bondi jimbocho main store,european curry,3.82,jimbocho station,東京都千代田区神田神保町2-3 神田古書センター ２Ｆ
palm leaves,"robatayaki, charcoal grill, japanese cuisine",3.82,gaienmae station,東京都港区南青山3-2-3 ダイアンクレストビル2F
of the jinns,"creative cuisine, innovative fusion",3.82,shinsen station,東京都渋谷区南平台町6-7
edomae shinsaku,tempura,3.82,ningyocho station,東京都中央区日本橋人形町2-10-11 KYOE PLAZA 日本橋人形町 6F
shimbashi tsuruhachi,sushi,3.82,shimbashi station,東京都港区新橋2-16-1 ニュー新橋ビル 2F
il teatrino da salone,"italian, innovative fusion, charcoal",3.82,hiroo station,東京都港区南青山7-11-5 HOUSE7115 B1F
can can dou,"ramen, tsukemen, abura soba",3.82,higashijujo station,東京都北区中十条3-16-15
often,japanese food,3.82,hiroo station,東京都港区西麻布4-11-25 モダンフォルム西麻布ビル 2F
ginza ukai-tei,"teppanyaki, steak",3.82,higashiginza station,東京都中央区銀座5-15-8 時事通信ビル　１Ｆ
ponta honke,"western food, pork cutlet",3.82,ueno hirokoji station,東京都台東区上野3-23-3
usagiya main store,"japanese sweets, dorayaki",3.82,nipponbashi station,東京都中央区日本橋1-2-19 日本橋ファーストビル　１Ｆ
algorithm,french,3.82,shirokanedai station,東京都港区白金6-5-3 さくら白金102
ginza yoshizawa,"japanese cuisine, japanese food (other)",3.82,ginza-itchome station,東京都中央区銀座1-13-8 ハビウル銀座ビル B1F
dapepi,italian,3.82,sugamo station,東京都文京区千石4-25-6 荒井マンション 101
chirimuro,"cakes, sweets (other)",3.82,shibuya station,東京都渋谷区猿楽町1-3
asahi neighborhood association,"ramen, tsukemen",3.82,itabashi ward yakusho-mae station,東京都板橋区板橋3-5-1 リビオタワー板橋 1F
omino kamiyacho,"yakitori, chicken dishes",3.82,kamiyacho station,東京都港区虎ノ門3-17-1 TOKYU REIT虎ノ門ﾋﾞﾙ 104
tsukkabekkarai kayanuma,"cake, baumkuchen",3.82,tameike sanno station,東京都港区赤坂1-4-5 栢沼ビル 1F
ji-cube,"sichuan cuisine, chinese cuisine, tea and snacks",3.81,roppongi station,東京都港区西麻布3-18-10
noodles with ultra-pure water tengokuya,ramen,3.81,minami machida grandberry park station,東京都町田市鶴間3-13-13
spice curry blue indigo,curry rice,3.81,koenji station,東京都杉並区高円寺北2-41-15
chinese soba noodles,ramen,3.81,honancho station,東京都杉並区堀ノ内2-13-13
rich prosperity,"chinese food, sichuan food, dandan noodles",3.81,myogadani station,東京都文京区小石川5-38-14 ＫＤビル 1F
delhi ueno store,indian curry,3.81,ueno hirokoji station,東京都文京区湯島3-42-2
vincero,italian,3.81,shinjuku gyoemmae station,東京都新宿区新宿5-1-13 ＭＯＡビル 1F
noodles rage,"ramen, tsukemen, abura soba",3.81,nishiogikubo station,東京都杉並区松庵3-37-22 レンツェン松庵 1F
kanda,japanese food,3.81,toranomon hills station,東京都港区愛宕1-1-1 虎ノ門ヒルズレジデンシャルタワー 1F
yoshida curry,"curry rice, indian curry",3.81,ogikubo station,東京都杉並区天沼3-8-2 2Ｆ
noodles and kintoki,"ramen, dandan noodles without soup",3.81,ekoda station,東京都練馬区小竹町1-2-7
kaigen,"seafood bowl, seafood dishes/seafood dishes",3.81,tsukiji market station,東京都中央区築地4-13-8 ソラシアビル 1F
ramen maikagura,"ramen, tsukemen, japanese food (others)",3.81,chitose funabashi station,東京都世田谷区船橋1-38-4
le jardin des saveurs,french,3.81,higashiginza station,東京都中央区銀座6-16-11 銀座山本ビル B１F
taka persimmon sushi,sushi,3.81,suitengumae station,東京都中央区日本橋蛎殻町1-30-2
king seimen,"ramen, tsukemen, dandanmen without soup",3.81,oji ekimae station,東京都北区王子本町1-14-1 高崎ビル 1F
spice post,curry rice,3.81,yoyogi koen station,東京都渋谷区富ヶ谷1-52-2
rodeo,"italian, bar bar, steak",3.81,nakameguro station,東京都目黒区中目黒3-5-1 中目黒プレアタワー 1F
yoshizawa,"japanese cuisine, japanese food (other)",3.81,roppongi station,東京都港区六本木6-10-1 六本木ヒルズ ウエストウォーク 5F
chefs,shanghai cuisine,3.81,shinjuku gyoemmae station,東京都新宿区新宿1-24-1 藤和ハイタウン　１Ｆ
chemin,french,3.81,tameike sanno station,東京都港区赤坂2-17-7 赤坂溜池タワーＡＮＮＥＸ　１Ｆ
takesue tokyo premium,"ramen, tsukemen",3.81,oshiage station,東京都墨田区業平5-14-7 フラーリシ押上 1F
obana,eel,3.81,minamisenju station,東京都荒川区南千住5-33-1
abyss,"french, modern french",3.81,daikanyama station,東京都渋谷区恵比寿西1-30-12 EBISU-HILLS 1F
love you,"bread, cafe, sandwich",3.8,minamiasagaya station,東京都杉並区成田東2-33-9
ristorantino rubero,italian,3.8,meguro station,東京都品川区上大崎3-5-18
kioicho mitani bettei,sushi,3.8,nagatacho station,東京都千代田区紀尾井町1-2 東京ガーデンテラス紀尾井町 3F
shinnabei,"ramen, chinese noodles (other)",3.8,nishinippori station,東京都文京区千駄木4-21-3
ushigoro s. shinjuku,"yakiniku, japanese cuisine, steak",3.8,shinjuku sanchome station,東京都新宿区新宿3-17-10 HULIC & New SHINJUKU 11F
atelier kota kagurazaka,"cake, cafe/coffee shop (other)",3.8,kagurazaka station,東京都新宿区神楽坂6-25
meat master horikoshi,"yakiniku, japanese cuisine, hormone",3.8,hiroo station,東京都港区南青山7-11-4 ＨＴ南青山ビル2Ｆ
akiyama,japanese food,3.8,shirokanedai station,東京都港区白金6-5-3 さくら白金101
takeuchi jimbocho main store,"curry rice, western food",3.8,jimbocho station,東京都千代田区神田神保町1-20-3 1F
ramen kai,"ramen, tsukemen",3.8,kuramae station,東京都台東区蔵前4-20-10 宮内ビル 1F
mensho,"ramen, tsukemen",3.8,gokokuji station,東京都文京区音羽1-17-16 中銀音羽マンシオン１F
love,"french, modern french",3.8,ebisu station,東京都渋谷区広尾1-6-13
alchemist,"french, modern french",3.8,shirokanedai station,東京都港区白金台5-17-10
bungo mon eto,japanese food,3.8,ushigome kagurazaka station,東京都新宿区神楽坂5-37 高村ビル 1F
kameju,"japanese sweets, dorayaki, daifuku",3.8,asakusa (tobu/toei/metro) station,東京都台東区雷門2-18-11
yogorou,"curry rice, curry (other)",3.8,national stadium station,東京都渋谷区神宮前2-20-10 小松ビル 1F
kokaibou,"ramen, tsukemen",3.8,monzennakacho station,東京都江東区深川2-13-10 ニックハイム深川 1F
chinese soba katsumoto suidobashi,"ramen, tsukemen, chinese noodles (other)",3.8,suidobashi station,東京都千代田区神田三崎町2-15-5
le grenier a pain kojimachi store,"bread, sandwiches, cakes",3.8,hanzomon station,東京都千代田区麹町1-8-8 グランドメゾン麹町　1Ｆ
shinbashi sasada,japanese food,3.8,toranomon station,東京都港区西新橋1-23-7 プレシャスコート虎ノ門1F
